id,team,wiki,region,country,village,kind,section,application,isRemote,year
597,Cornell,https://2011.igem.org/Team:Cornell,north-america,USA,Manufacturing,collegiate,collegiate,accepted,FALSE,2011
957,Cornell,https://2012.igem.org/Team:Cornell,north-america,USA,Environment,collegiate,collegiate,accepted,FALSE,2012
1021,Cornell,https://2013.igem.org/Team:Cornell,north-america,USA,Manufacturing,collegiate,overgrad,accepted,FALSE,2013
1460,Cornell,https://2014.igem.org/Team:Cornell,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2014
1595,Cornell,https://2015.igem.org/Team:Cornell,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2015
2296,Cornell,https://2017.igem.org/Team:Cornell,north-america,USA,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2017
2561,Cornell,https://2018.igem.org/Team:Cornell,north-america,USA,Foundational Advance,collegiate,undergrad,accepted,FALSE,2018
2960,Cornell,https://2019.igem.org/Team:Cornell,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2019
3419,Cornell,https://2020.igem.org/Team:Cornell,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2020
3833,Cornell,https://2021.igem.org/Team:Cornell,north-america,USA,Manufacturing,collegiate,undergrad,accepted,FALSE,2021
4322,Cornell,https://2022.igem.wiki/cornell,north-america,USA,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2022
4580,Cornell,https://2023.igem.wiki/cornell,north-america,USA,Biomanufacturing,collegiate,overgrad,accepted,FALSE,2023
5059,Cornell,https://2024.igem.wiki/cornell,north-america,USA,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2024
5717,Cornell,,north-america,USA,,collegiate,collegiate,accepted,,2025
1931,Cornell_NY,https://2016.igem.org/Team:Cornell_NY,north-america,USA,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2016
2978,Costa_Rica,https://2019.igem.org/Team:Costa_Rica,latin-america,CRI,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
4133,Costa_Rica,https://2022.igem.wiki/costa-rica,latin-america,CRI,Foundational Advance,collegiate,undergrad,accepted,FALSE,2022
1142,Costa_Rica_Cibus,https://2013.igem.org/Team:Costa_Rica_Cibus,latin-america,CRI,Environment,collegiate,overgrad,accepted,FALSE,2013
836,Costa_Rica-TEC-UNA,https://2012.igem.org/Team:Costa_Rica-TEC-UNA,latin-america,CRI,Food & Energy,collegiate,collegiate,accepted,FALSE,2012
3415,Coventry_Mk1,https://2020.igem.org/Team:Coventry_Mk1,europe,GBR,,collegiate,collegiate,deleted,FALSE,2020
73,CPU,https://2007.igem.org/Team:CPU,asia,CHN,,collegiate,collegiate,deleted,FALSE,2007
2161,CPU_CHINA,https://2016.igem.org/Team:CPU_CHINA,asia,CHN,,collegiate,collegiate,withdrawn,FALSE,2016
2506,CPU_CHINA,https://2017.igem.org/Team:CPU_CHINA,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2017
2624,CPU_CHINA,https://2018.igem.org/Team:CPU_CHINA,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2018
2976,CPU_CHINA,https://2019.igem.org/Team:CPU_CHINA,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
3661,CPU_CHINA,https://2020.igem.org/Team:CPU_CHINA,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2020
3853,CPU_CHINA,https://2021.igem.org/Team:CPU_CHINA,asia,CHN,Environment,collegiate,undergrad,accepted,FALSE,2021
4308,CPU_CHINA,https://2022.igem.wiki/cpu-china,asia,CHN,Diagnostics,collegiate,undergrad,accepted,TRUE,2022
4990,CPU-CHINA,https://2023.igem.wiki/cpu-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2023
2620,CPUer-Nanjing,https://2018.igem.org/Team:CPUer-Nanjing,asia,CHN,,collegiate,collegiate,deleted,FALSE,2018
4257,CPU_Nanjing,https://2022.igem.wiki/cpu-nanjing,asia,CHN,Biomanufacturing,collegiate,undergrad,accepted,TRUE,2022
88,CPU-NanJing,https://2008.igem.org/Team:CPU-NanJing,asia,CHN,,collegiate,collegiate,accepted,FALSE,2008
2494,CQU_CHINA,https://2017.igem.org/Team:CQU_CHINA,asia,CHN,,collegiate,collegiate,withdrawn,FALSE,2017
3935,Crete,https://2021.igem.org/Team:Crete,europe,GRC,New Application,collegiate,undergrad,accepted,FALSE,2021
4495,Crete,https://2022.igem.wiki/crete,europe,GRC,Conservation,collegiate,undergrad,accepted,FALSE,2022
5026,Crete,https://2023.igem.wiki/crete,europe,GRC,,collegiate,collegiate,deleted,TRUE,2023
5389,Crux,,asia,TUR,,high-school,high-school,withdrawn,,2024
47,CSHL,https://2007.igem.org/Team:CSHL,north-america,USA,Foundational Research,collegiate,collegiate,accepted,FALSE,2007
3637,CSH_Seahawks,https://2020.igem.org/Team:CSH_Seahawks,north-america,USA,High School,high-school,high-school,deleted,FALSE,2020
761,CSIA_Korea,https://2012.igem.org/Team:CSIA_Korea,asia,KOR,,high-school,high-school,deleted,FALSE,2012
710,CSIA_SouthKorea,https://2012.igem.org/Team:CSIA_SouthKorea,asia,KOR,,high-school,high-school,accepted,FALSE,2012
992,CSIA_SouthKorea,https://2013.igem.org/Team:CSIA_SouthKorea,asia,KOR,,high-school,high-school,accepted,FALSE,2013
1297,CSIA-SouthKorea,https://2014.igem.org/Team:CSIA-SouthKorea,asia,KOR,,high-school,high-school,accepted,FALSE,2014
3276,CSL_Pittsburgh,https://2019.igem.org/Team:CSL_Pittsburgh,north-america,USA,High School,high-school,high-school,accepted,FALSE,2019
2382,CSMU_NCHU_Taiwan,https://2017.igem.org/Team:CSMU_NCHU_Taiwan,asia,TWN,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2017
5355,CSMU-NCHU-Taiwan,https://2024.igem.wiki/csmu-nchu-taiwan,asia,TWN,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2024
2951,CSMU_Taiwan,https://2019.igem.org/Team:CSMU_Taiwan,asia,TWN,Diagnostics,collegiate,undergrad,accepted,FALSE,2019
3431,CSMU_Taiwan,https://2020.igem.org/Team:CSMU_Taiwan,asia,TWN,Diagnostics,collegiate,undergrad,accepted,FALSE,2020
4029,CSMU_Taiwan,https://2021.igem.org/Team:CSMU_Taiwan,asia,TWN,Diagnostics,collegiate,undergrad,accepted,FALSE,2021
4151,CSMU_Taiwan,https://2022.igem.wiki/csmu-taiwan,asia,TWN,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2022
4618,CSMU-Taiwan,https://2023.igem.wiki/csmu-taiwan,asia,TWN,Bioremediation,collegiate,undergrad,accepted,FALSE,2023
5290,CSMU-Taiwan,,asia,TWN,,collegiate,collegiate,deleted,,2024
2580,CSU_CHINA,https://2018.igem.org/Team:CSU_CHINA,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2018
2908,CSU_CHINA,https://2019.igem.org/Team:CSU_CHINA,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
3452,CSU_CHINA,https://2020.igem.org/Team:CSU_CHINA,asia,CHN,Environment,collegiate,overgrad,accepted,FALSE,2020
3734,CSU_CHINA,https://2021.igem.org/Team:CSU_CHINA,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2021
4127,CSU_CHINA,https://2022.igem.wiki/csu-china,asia,CHN,Diagnostics,collegiate,undergrad,accepted,TRUE,2022
4585,CSU-CHINA,https://2023.igem.wiki/csu-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,TRUE,2023
5156,CSU-CHINA,https://2024.igem.wiki/csu-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2024
5731,CSU-CHINA,,asia,CHN,,collegiate,collegiate,accepted,,2025
1229,CSU_Fort_Collins,https://2013.igem.org/Team:CSU_Fort_Collins,north-america,USA,Food & Energy,collegiate,overgrad,accepted,FALSE,2013
1495,CSU_Fort_Collins,https://2014.igem.org/Team:CSU_Fort_Collins,north-america,USA,Manufacturing,collegiate,undergrad,accepted,FALSE,2014
1702,CSU_Fort_Collins,https://2015.igem.org/Team:CSU_Fort_Collins,north-america,USA,Manufacturing,collegiate,undergrad,accepted,FALSE,2015
1945,CSU_Fort_Collins,https://2016.igem.org/Team:CSU_Fort_Collins,north-america,USA,New Application,collegiate,undergrad,accepted,FALSE,2016
2204,CSU_Fort_Collins,https://2017.igem.org/Team:CSU_Fort_Collins,north-america,USA,Energy,collegiate,overgrad,accepted,FALSE,2017
2727,CSU_Fort_Collins,https://2018.igem.org/Team:CSU_Fort_Collins,north-america,USA,Therapeutics,collegiate,overgrad,accepted,FALSE,2018
3083,CSU_Fort_Collins,https://2019.igem.org/Team:CSU_Fort_Collins,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
1251,CSWProteens,https://2014.igem.org/Team:CSWProteens,north-america,USA,,high-school,high-school,accepted,FALSE,2014
5478,CSW-UD,https://2024.igem.wiki/csw-ud,north-america,USA,Agriculture,high-school,high-school,accepted,FALSE,2024
662,CTGU-Yichang,https://2011.igem.org/Team:CTGU-Yichang,asia,CHN,,collegiate,collegiate,withdrawn,FALSE,2011
3856,CTR_Alberta_Canada,https://2021.igem.org/Team:CTR_Alberta_Canada,north-america,CAN,High School,high-school,high-school,accepted,FALSE,2021
3144,CU,https://2019.igem.org/Team:CU,africa,EGY,Environment,collegiate,undergrad,accepted,FALSE,2019
1718,CU_Boulder,https://2015.igem.org/Team:CU_Boulder,north-america,USA,Environment,collegiate,overgrad,accepted,FALSE,2015
858,CU-Boulder,https://2012.igem.org/Team:CU-Boulder,north-america,USA,Foundational Advance,collegiate,collegiate,accepted,FALSE,2012
1188,CU-Boulder,https://2013.igem.org/Team:CU-Boulder,north-america,USA,New Application,collegiate,overgrad,accepted,FALSE,2013
1445,CU-Boulder,https://2014.igem.org/Team:CU-Boulder,north-america,USA,Health & Medicine,collegiate,overgrad,accepted,FALSE,2014
2129,CU-Boulder,https://2016.igem.org/Team:CU-Boulder,north-america,USA,Manufacturing,collegiate,overgrad,accepted,FALSE,2016
2249,CU-Boulder,https://2017.igem.org/Team:CU-Boulder,north-america,USA,Therapeutics,collegiate,overgrad,accepted,FALSE,2017
2674,CU-Boulder,https://2018.igem.org/Team:CU-Boulder,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2018
3115,CU-Boulder,https://2019.igem.org/Team:CU-Boulder,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
3446,CU-Boulder,https://2020.igem.org/Team:CU-Boulder,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2020
4201,CU-Boulder,https://2022.igem.wiki/cu-boulder,north-america,USA,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2022
4919,CU-Boulder,https://2023.igem.wiki/cu-boulder,north-america,USA,Agriculture,collegiate,undergrad,accepted,FALSE,2023
4165,CU_Egypt,https://2022.igem.wiki/cu-egypt,africa,EGY,Therapeutics,collegiate,undergrad,accepted,FALSE,2022
4242,CUG-China,https://2022.igem.wiki/cug-china,asia,CHN,Therapeutics,collegiate,undergrad,accepted,TRUE,2022
4767,CUG-China,https://2023.igem.wiki/cug-china,asia,CHN,Environment,collegiate,undergrad,accepted,TRUE,2023
5323,CUG-China,https://2024.igem.wiki/cug-china,asia,CHN,Bioremediation,collegiate,undergrad,accepted,FALSE,2024
5665,CUG-China,,asia,CHN,,collegiate,collegiate,pending,,2025
4742,CUG-Wuhan,https://2023.igem.wiki/cug-wuhan,asia,CHN,,collegiate,collegiate,deleted,TRUE,2023
4469,CUHK-HongKong-SBS,https://2022.igem.wiki/cuhk-hongkong-sbs,asia,HKG,Therapeutics,collegiate,undergrad,accepted,TRUE,2022
5402,CUHK-HongKong-SBS,https://2024.igem.wiki/cuhk-hongkong-sbs,asia,HKG,Therapeutics,collegiate,undergrad,accepted,FALSE,2024
4101,CUHKSZ,https://2021.igem.org/Team:CUHKSZ,asia,CHN,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2021
4459,CUHKSZ,https://2022.igem.wiki/cuhksz,asia,CHN,Food & Nutrition,collegiate,undergrad,accepted,TRUE,2022
3300,CUHKSZ_China,https://2019.igem.org/Team:CUHKSZ_China,asia,CHN,,collegiate,collegiate,deleted,FALSE,2019
2648,CUNY_Kingsborough,https://2018.igem.org/Team:CUNY_Kingsborough,north-america,USA,Open,collegiate,overgrad,accepted,FALSE,2018
4142,CVHS_Colorado,https://2022.igem.wiki/cvhs-colorado,north-america,USA,High School,high-school,high-school,deleted,FALSE,2022
1836,CYLA_Beijing,https://2015.igem.org/Team:CYLA_Beijing,asia,CHN,High School,high-school,high-school,deleted,FALSE,2015
1837,CYLA_Shenzhen,https://2015.igem.org/Team:CYLA_Shenzhen,asia,CHN,High School,high-school,high-school,withdrawn,FALSE,2015
3455,Cyprus,https://2020.igem.org/Team:Cyprus,asia,CYP,,collegiate,collegiate,deleted,FALSE,2020
1690,Czech_Republic,https://2015.igem.org/Team:Czech_Republic,europe,CZE,Health & Medicine,collegiate,undergrad,accepted,FALSE,2015
3537,CZHN14,https://2020.igem.org/Team:CZHN14,asia,CHN,High School,high-school,high-school,deleted,FALSE,2020
3536,CZHN-TB,https://2020.igem.org/Team:CZHN-TB,asia,CHN,High School,high-school,high-school,deleted,FALSE,2020
2331,Dalhousie,https://2017.igem.org/Team:Dalhousie,north-america,CAN,Environment,collegiate,overgrad,accepted,FALSE,2017
2734,Dalhousie,https://2018.igem.org/Team:Dalhousie,north-america,CAN,,collegiate,collegiate,deleted,FALSE,2018
2731,Dalhousie_,https://2018.igem.org/Team:Dalhousie_,north-america,CAN,,collegiate,collegiate,deleted,FALSE,2018
1872,Dalhousie_Halifax_NS,https://2015.igem.org/Team:Dalhousie_Halifax_NS,north-america,CAN,Manufacturing,collegiate,overgrad,accepted,FALSE,2015
2160,Dalhousie_Halifax_NS,https://2016.igem.org/Team:Dalhousie_Halifax_NS,north-america,CAN,Environment,collegiate,undergrad,accepted,FALSE,2016
2803,Dalhousie_Halifax_NS,https://2018.igem.org/Team:Dalhousie_Halifax_NS,north-america,CAN,Environment,collegiate,undergrad,accepted,FALSE,2018
685,Dalton_School_NY,https://2012.igem.org/Team:Dalton_School_NY,north-america,USA,,high-school,high-school,accepted,FALSE,2012
2184,Danci-K8,https://2016.igem.org/Team:Danci-K8,asia,ISR,High School,high-school,high-school,accepted,FALSE,2016
5744,Dancing JJ-Taiwan,,asia,TWN,,commercial,high-school,pending,,2025
1790,Danzi_Kesh_8,https://2015.igem.org/Team:Danzi_Kesh_8,asia,ISR,High School,high-school,high-school,accepted,FALSE,2015
690,DarienCT_BlueWave,https://2012.igem.org/Team:DarienCT_BlueWave,north-america,USA,,high-school,high-school,deleted,FALSE,2012
2435,Dartmouth,https://2017.igem.org/Team:Dartmouth,north-america,USA,Energy,collegiate,undergrad,accepted,FALSE,2017
502,database,https://2010.igem.org/Team:database,north-america,USA,,collegiate,collegiate,deleted,FALSE,2010
478,Davidson,https://2005.igem.org/Team:Davidson,north-america,USA,,collegiate,collegiate,accepted,FALSE,2005
444,Davidson,https://2006.igem.org/Team:Davidson,north-america,USA,,collegiate,collegiate,accepted,FALSE,2006
15,Davidson_Missouri_W,https://2007.igem.org/Team:Davidson_Missouri_W,north-america,USA,Information Processing,collegiate,collegiate,accepted,FALSE,2007
315,Davidson-MissouriW,https://2010.igem.org/Team:Davidson-MissouriW,north-america,USA,Foundational Advance,collegiate,collegiate,accepted,FALSE,2010
91,Davidson-Missouri_Western,https://2008.igem.org/Team:Davidson-Missouri_Western,north-america,USA,,collegiate,collegiate,accepted,FALSE,2008
5535,DBHS-CA,https://2024.igem.wiki/dbhs-ca,north-america,USA,Therapeutics,high-school,high-school,accepted,TRUE,2024
5659,DBHS-CA,,north-america,USA,,high-school,high-school,pending,,2025
626,Debrecen_Hungary,https://2011.igem.org/Team:Debrecen_Hungary,europe,HUN,Food & Energy,collegiate,collegiate,accepted,FALSE,2011
364,Debrecen-Hungary,https://2010.igem.org/Team:Debrecen-Hungary,europe,HUN,Food & Energy,collegiate,collegiate,accepted,FALSE,2010
975,Deerfield_MA,https://2013.igem.org/Team:Deerfield_MA,north-america,USA,,high-school,high-school,accepted,FALSE,2013
2441,DEIAGRA,https://2017.igem.org/Team:DEIAGRA,asia,IND,Environment,collegiate,overgrad,accepted,FALSE,2017
2444,Delaware,https://2017.igem.org/Team:Delaware,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2017
2410,Delgado-Ivy-Marin,https://2017.igem.org/Team:Delgado-Ivy-Marin,north-america,USA,,collegiate,overgrad,withdrawn,FALSE,2017
2698,Delgado-Ivy-Marin,https://2018.igem.org/Team:Delgado-Ivy-Marin,north-america,USA,Therapeutics,collegiate,overgrad,withdrawn,FALSE,2018
5369,DelNorte-SD,https://2024.igem.wiki/delnorte-sd,north-america,USA,Fashion & Cosmetics,high-school,high-school,accepted,TRUE,2024
3586,Delonix_Shenzhen,https://2020.igem.org/Team:Delonix_Shenzhen,asia,CHN,High School,high-school,high-school,deleted,FALSE,2020
3694,DeNovocastrians,https://2020.igem.org/Team:DeNovocastrians,asia,AUS,Environment,collegiate,overgrad,accepted,FALSE,2020
4431,DeNovoCastrians,https://2022.igem.wiki/denovocastrians,asia,AUS,Environment,collegiate,overgrad,accepted,TRUE,2022
2111,Denver_Biolabs,https://2016.igem.org/Team:Denver_Biolabs,north-america,USA,Hardware,community-lab,collegiate,accepted,FALSE,2016
5790,DEPU,,asia,CHN,,high-school,high-school,pending,,2025
4352,Dickinson,https://2022.igem.wiki/dickinson,north-america,USA,High School,high-school,high-school,deleted,FALSE,2022
4353,DickinsonHigh,https://2022.igem.wiki/dickinsonhigh,north-america,USA,,collegiate,collegiate,deleted,FALSE,2022
3877,DKU,https://2021.igem.org/Team:DKU,asia,CHN,Environment,collegiate,undergrad,accepted,FALSE,2021
4161,DKU,https://2022.igem.wiki/dku,asia,CHN,Therapeutics,collegiate,undergrad,accepted,TRUE,2022
4587,DKU,https://2023.igem.wiki/dku,asia,CHN,Agriculture,collegiate,undergrad,accepted,TRUE,2023
5076,DKU,https://2024.igem.wiki/dku,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2024
5652,DKU,,asia,CHN,,collegiate,collegiate,accepted,,2025
4494,DKU_China,https://2022.igem.wiki/dku-china,asia,CHN,Environment,collegiate,undergrad,accepted,TRUE,2022
2752,DLUT_China,https://2018.igem.org/Team:DLUT_China,asia,CHN,Therapeutics,collegiate,undergrad,accepted,FALSE,2018
2772,DLUT_China_B,https://2018.igem.org/Team:DLUT_China_B,asia,CHN,New Application,collegiate,undergrad,accepted,FALSE,2018
2630,DNHS_SanDiego,https://2018.igem.org/Team:DNHS_SanDiego,north-america,USA,High School,high-school,high-school,accepted,FALSE,2018
3130,DNHS_SanDiego,https://2019.igem.org/Team:DNHS_SanDiego,north-america,USA,High School,high-school,high-school,accepted,FALSE,2019
3441,DNHS_SanDiego,https://2020.igem.org/Team:DNHS_SanDiego,north-america,USA,High School,high-school,high-school,deleted,FALSE,2020
5287,DNHS-San-Diego,,north-america,USA,,high-school,high-school,deleted,,2024
5697,DNHS-SanDiego-Ca,,north-america,USA,,high-school,high-school,pending,,2025
3652,DNHS_SanDiego_CA,https://2020.igem.org/Team:DNHS_SanDiego_CA,north-america,USA,High School,high-school,high-school,accepted,FALSE,2020
3844,DNHS_SanDiego_CA,https://2021.igem.org/Team:DNHS_SanDiego_CA,north-america,USA,High School,high-school,high-school,accepted,FALSE,2021
4386,DNHS_SanDiego_CA,https://2022.igem.wiki/dnhs-sandiego-ca,north-america,USA,High School,high-school,high-school,accepted,FALSE,2022
4651,DNHS-SanDiego-CA,https://2023.igem.wiki/dnhs-sandiego-ca,north-america,USA,High School,high-school,high-school,accepted,TRUE,2023
5240,DNHS-SanDiego-CA,https://2024.igem.wiki/dnhs-sandiego-ca,north-america,USA,Foundational Advance,high-school,high-school,accepted,TRUE,2024
5521,DTHU-China,,asia,CHN,,high-school,high-school,withdrawn,,2024
194,DTU_Denmark,https://2009.igem.org/Team:DTU_Denmark,europe,DNK,Manufacturing,collegiate,collegiate,accepted,FALSE,2009
374,DTU-Denmark,https://2010.igem.org/Team:DTU-Denmark,europe,DNK,Foundational Advance,collegiate,collegiate,accepted,FALSE,2010
564,DTU-Denmark,https://2011.igem.org/Team:DTU-Denmark,europe,DNK,Foundational Advance,collegiate,collegiate,accepted,FALSE,2011
1067,DTU-Denmark,https://2013.igem.org/Team:DTU-Denmark,europe,DNK,Environment,collegiate,overgrad,accepted,FALSE,2013
1330,DTU-Denmark,https://2014.igem.org/Team:DTU-Denmark,europe,DNK,Measurement,collegiate,overgrad,accepted,FALSE,2014
1716,DTU-Denmark,https://2015.igem.org/Team:DTU-Denmark,europe,DNK,Health & Medicine,collegiate,overgrad,accepted,FALSE,2015
